,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,class
246,32,9,2,5,0,0,0,1,5,1,79,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
247,36,9,2,3,0,2,0,1,5,1,142,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
248,36,1,2,3,0,0,2,1,5,1,389,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
249,33,7,2,3,0,0,0,1,5,1,702,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
250,40,9,0,5,0,0,0,1,5,1,151,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
251,41,1,1,0,0,2,0,1,5,1,211,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
252,51,7,1,1,0,2,0,1,5,1,117,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
253,36,9,1,5,0,2,0,1,5,1,232,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
254,28,7,1,7,0,0,0,1,5,1,408,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
255,53,7,1,3,0,2,2,1,5,1,370,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
256,58,1,1,2,1,2,0,1,5,1,179,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
257,45,4,1,2,0,0,2,1,5,1,46,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
258,43,9,1,7,0,2,0,1,5,1,200,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
259,33,0,1,3,0,0,2,1,5,1,50,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
260,33,0,1,3,0,0,2,1,5,1,181,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
261,27,1,2,1,0,1,1,1,5,1,119,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
262,42,9,1,3,0,0,0,1,5,1,361,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
263,43,0,0,2,0,0,0,1,5,1,73,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
264,42,0,1,6,0,0,0,1,5,1,67,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
265,27,1,2,1,0,0,0,1,5,1,350,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
266,34,6,2,6,0,2,0,1,5,1,150,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
267,31,8,2,6,1,0,0,1,5,1,332,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
268,54,4,0,6,0,0,0,1,5,1,611,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
269,40,6,1,0,1,0,0,1,5,1,58,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
270,52,10,1,3,1,2,0,1,5,1,151,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
271,47,4,0,6,0,0,0,1,5,1,89,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
272,49,3,1,2,1,0,0,1,5,1,152,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
273,32,0,2,3,0,0,0,1,5,1,611,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
274,49,3,2,3,1,2,2,1,5,1,110,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
275,50,1,1,2,1,0,0,1,5,1,463,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
276,34,7,1,3,0,0,0,1,5,1,962,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
277,55,1,1,0,1,0,0,1,5,1,102,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
278,47,9,2,2,0,0,0,1,5,1,10,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
279,51,5,1,5,0,0,0,1,5,1,118,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
280,47,1,1,1,0,0,0,1,5,1,92,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
281,56,9,1,0,0,2,0,1,5,1,143,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
282,53,0,1,2,0,0,0,1,5,1,189,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
283,36,1,1,2,0,2,0,1,5,1,75,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
284,42,1,0,2,0,2,0,1,5,1,189,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
285,44,1,0,1,0,0,0,1,5,1,55,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
286,39,3,1,2,0,2,0,1,5,1,935,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,yes
287,37,0,2,3,0,2,2,1,5,1,56,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
288,60,1,1,7,1,2,0,1,5,1,5,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
289,36,7,1,3,0,0,0,1,5,1,225,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
290,42,4,0,6,0,2,0,1,5,1,125,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
291,31,0,1,3,0,2,2,1,5,1,286,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
292,53,9,0,5,1,0,2,1,5,1,206,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
293,45,1,1,0,0,2,0,1,5,1,164,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
294,37,9,2,5,0,2,0,1,5,1,98,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
295,47,6,1,5,0,0,0,1,5,1,446,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
296,49,1,0,3,0,0,2,1,5,1,742,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
297,36,0,1,6,0,2,0,1,5,1,120,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
298,35,7,0,3,0,0,0,1,5,1,122,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
299,38,11,1,7,1,0,0,1,5,1,362,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
300,38,7,2,3,1,0,0,1,5,1,357,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
301,50,1,0,3,1,0,2,1,5,1,200,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
302,59,5,1,5,1,0,0,1,5,1,107,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
303,43,11,1,7,0,2,0,1,5,1,267,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
304,42,0,1,3,0,2,0,1,5,1,248,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
305,40,0,1,1,1,2,0,1,5,1,215,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
306,46,1,1,7,1,0,0,1,5,1,209,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
307,57,3,0,0,0,2,2,1,5,1,205,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
308,42,0,1,6,0,2,0,1,5,1,261,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
309,41,1,1,0,0,2,0,1,5,1,83,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
310,54,4,0,6,0,2,0,1,5,1,106,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
311,27,0,2,6,0,0,0,1,5,1,106,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
312,36,0,1,3,0,0,0,1,5,1,108,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
313,58,1,1,5,1,2,0,1,5,1,214,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
314,40,4,1,6,1,2,0,1,5,1,358,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
315,34,0,2,2,1,0,0,1,5,1,453,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
316,33,0,0,3,0,0,0,1,5,1,364,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
317,56,5,1,1,0,0,0,1,5,1,136,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
318,42,1,1,2,0,0,0,1,5,1,173,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
319,43,7,1,3,0,2,0,1,5,1,241,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
320,54,4,2,2,0,2,0,1,5,1,224,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
321,53,0,2,1,0,2,2,1,5,1,148,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
322,42,9,2,7,0,0,0,1,5,1,230,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
323,40,7,1,1,1,0,0,1,5,1,199,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
324,54,9,1,5,0,2,2,1,5,1,196,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
325,40,3,2,5,0,0,0,1,5,1,111,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
326,26,0,2,6,0,2,0,1,5,1,231,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
327,33,0,1,3,0,0,0,1,5,1,316,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
328,35,1,1,2,1,0,0,1,5,1,240,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
329,36,0,1,3,0,0,0,1,5,1,669,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
330,29,7,2,3,0,2,0,1,5,1,425,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
331,36,1,1,2,0,2,0,1,5,1,121,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
332,35,4,1,3,0,2,0,1,5,1,174,5,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
333,50,6,2,6,0,0,2,1,5,1,88,5,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
334,46,7,1,3,1,2,0,1,5,1,313,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
335,49,2,1,3,0,2,0,1,5,1,135,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
336,42,9,2,5,1,2,0,1,5,1,152,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
337,36,1,2,3,0,2,2,1,5,1,402,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
338,55,1,1,2,1,2,0,1,5,1,221,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
339,41,4,1,6,1,0,0,1,5,1,213,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
340,57,4,1,5,1,2,0,1,5,1,144,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
341,32,7,2,3,0,2,0,1,5,1,158,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
342,49,0,1,2,0,0,0,1,5,1,220,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
343,57,11,1,7,1,2,0,1,5,1,325,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
344,58,1,0,0,0,2,0,1,5,1,254,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
345,52,9,1,3,0,2,0,1,5,1,503,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
346,50,7,0,5,0,0,0,1,5,1,680,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
347,41,1,2,2,1,2,0,1,5,1,421,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
348,33,2,1,6,0,2,0,1,5,1,130,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
349,57,1,1,0,0,0,0,1,5,1,164,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
350,48,1,1,1,1,0,0,1,5,1,174,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
351,55,9,1,5,0,0,0,1,5,1,113,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
352,38,4,1,6,0,0,0,1,5,1,195,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
353,38,7,1,3,0,2,0,1,5,1,347,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
354,53,0,1,6,0,2,0,1,5,1,208,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
355,43,10,2,6,0,0,0,1,5,1,404,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
356,36,1,2,3,0,0,0,1,5,1,396,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
357,32,1,1,2,0,0,0,1,5,1,98,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
358,33,7,1,0,0,0,0,1,5,1,229,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
359,58,2,1,0,0,2,0,1,5,1,350,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
360,40,10,0,3,1,0,0,1,5,2,88,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
361,57,4,1,6,0,2,0,1,5,2,379,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
362,45,9,1,3,0,2,0,1,5,2,168,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
363,42,1,1,0,1,2,0,1,5,2,190,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
364,46,0,1,6,0,2,0,1,5,2,158,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
365,36,9,1,6,0,0,0,1,5,2,210,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
366,41,6,1,3,0,2,0,1,5,2,102,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
367,57,0,0,2,0,0,0,1,5,2,306,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
368,49,1,1,2,1,2,0,1,5,2,64,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
369,56,4,0,3,0,0,0,1,5,2,218,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
370,37,1,1,2,0,0,0,1,5,2,77,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
371,37,1,1,2,0,0,2,1,5,2,54,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
372,46,0,2,3,0,2,0,1,5,2,344,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
373,22,1,2,2,0,2,0,1,5,2,195,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
374,43,7,1,3,0,0,0,1,5,2,202,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
375,49,1,1,7,0,0,0,1,5,2,286,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
376,41,9,1,1,0,2,0,1,5,2,278,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
377,38,0,2,6,0,0,0,1,5,2,189,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
378,33,0,1,2,0,0,0,1,5,2,83,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
379,49,0,1,6,0,2,2,1,5,2,18,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
380,30,1,2,7,0,0,0,1,5,2,184,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
381,33,0,1,2,0,2,0,1,5,2,235,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
382,34,4,2,6,0,0,0,1,5,2,290,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
383,30,8,2,7,1,0,0,1,5,2,133,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
384,59,4,1,0,1,2,2,1,5,2,318,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
385,59,4,1,0,1,1,1,1,5,2,437,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
386,41,6,1,6,0,0,0,1,5,2,402,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
387,48,3,1,1,1,2,2,1,5,2,501,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
388,28,11,2,7,1,2,2,1,5,2,1201,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,yes
389,44,7,1,3,0,2,0,1,5,2,1030,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,yes
390,59,5,3,6,1,0,0,1,5,2,253,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
391,50,4,1,3,1,0,0,1,5,2,149,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
392,35,0,1,6,0,0,0,1,5,2,144,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
393,42,0,1,3,0,0,0,1,5,2,69,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
394,45,0,1,2,0,0,0,1,5,2,243,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
395,36,9,1,5,0,0,0,1,5,2,769,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
396,56,7,1,3,1,0,0,1,5,2,135,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
397,29,1,0,0,0,0,0,1,5,2,231,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
398,41,6,1,6,0,2,2,1,5,2,442,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
399,42,1,1,2,1,0,0,1,5,2,199,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
400,52,7,2,3,0,0,0,1,5,2,455,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
401,48,7,1,3,1,1,1,1,5,2,152,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
402,31,1,1,3,1,2,0,1,5,2,124,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
403,43,10,1,6,1,2,0,1,5,2,424,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
404,36,1,1,0,1,0,0,1,5,2,43,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
405,42,2,1,6,0,2,0,1,5,2,154,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
406,52,7,0,1,0,0,0,1,5,2,393,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
407,39,0,1,3,0,2,0,1,5,2,203,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
408,36,7,1,3,0,0,2,1,5,2,140,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
409,42,1,1,2,1,2,0,1,5,2,326,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
410,41,0,1,3,0,0,0,1,5,2,483,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
411,55,9,1,0,0,0,2,1,5,2,259,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
412,30,1,1,2,0,0,0,1,5,2,227,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
413,57,5,3,0,0,0,0,1,5,2,673,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
414,45,2,1,0,1,2,0,1,5,2,576,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
415,51,1,1,0,1,2,2,1,5,2,180,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
416,39,6,2,2,1,2,2,1,5,2,90,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
417,47,0,1,3,1,0,0,1,5,2,505,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
418,27,7,1,3,0,2,0,1,5,2,245,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
419,34,9,2,6,0,2,0,1,5,2,186,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
420,57,1,1,0,1,2,0,1,5,2,208,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
421,43,2,1,0,0,0,0,1,5,2,623,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
422,49,1,1,0,1,0,0,1,5,2,180,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
423,39,4,1,6,1,0,0,1,5,2,496,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
424,38,1,1,0,1,2,0,1,5,2,118,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
425,49,1,1,2,0,0,0,1,5,2,102,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
426,58,4,1,1,0,0,0,1,5,2,342,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
427,43,9,1,5,0,2,0,1,5,2,225,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
428,50,11,1,7,1,2,0,1,5,2,185,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
429,31,7,1,3,1,0,0,1,5,2,276,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
430,43,6,0,6,0,0,0,1,5,2,87,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
431,43,6,1,2,1,0,0,1,5,2,744,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
432,30,6,2,6,0,2,0,1,5,2,262,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
433,27,7,2,5,0,2,2,1,5,2,271,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
434,51,7,1,7,1,0,0,1,5,2,141,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
435,37,9,1,5,0,2,0,1,5,2,198,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
436,46,3,1,2,0,2,0,1,5,2,150,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
437,35,1,1,5,0,0,0,1,5,2,241,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
438,47,0,0,6,0,0,0,1,5,2,196,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
439,46,4,1,7,0,2,0,1,5,2,149,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
440,40,9,1,5,1,0,2,1,5,2,264,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
441,26,3,1,6,0,0,0,1,5,2,246,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
442,32,1,0,2,1,0,0,1,5,2,309,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
443,45,4,1,6,0,2,0,1,5,2,140,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
444,34,0,1,2,0,0,0,1,5,2,175,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
445,47,1,1,7,1,0,0,1,5,2,136,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
446,42,9,1,5,0,0,0,1,5,2,1623,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,yes
447,57,9,1,0,1,0,2,1,5,2,50,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
448,57,9,1,0,1,0,0,1,5,2,101,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
449,38,1,1,0,0,0,2,1,5,2,144,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
450,57,9,1,0,1,0,0,1,5,2,238,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
451,28,8,2,2,1,2,0,1,5,2,354,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
452,60,4,1,6,0,0,0,1,5,2,451,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
453,48,0,1,6,0,2,0,1,5,2,159,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
454,47,9,1,5,0,2,0,1,5,2,170,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
455,40,0,1,3,0,0,0,1,5,2,243,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
456,51,4,1,5,1,2,0,1,5,2,141,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
457,48,10,2,0,0,2,0,1,5,2,112,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
458,54,3,1,0,0,0,0,1,5,2,262,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
459,40,1,1,1,0,0,2,1,5,2,53,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
460,44,0,2,2,1,0,0,1,5,2,134,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
461,42,9,0,3,0,0,0,1,5,2,204,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
462,52,6,1,6,0,2,0,1,5,2,678,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
463,31,1,2,2,0,2,0,1,5,2,182,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
464,32,7,1,3,0,0,0,1,5,2,162,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
465,44,0,1,3,0,2,2,1,5,2,177,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
466,39,4,1,1,1,0,0,1,5,2,27,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
467,57,4,1,5,1,2,0,1,5,2,699,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
468,52,0,1,0,0,2,0,1,5,2,358,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
469,42,4,1,6,0,0,0,1,5,2,1677,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,yes
470,42,9,2,5,1,1,1,1,5,2,529,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
471,43,4,1,5,0,2,0,1,5,2,310,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
472,31,0,0,3,0,0,0,1,5,2,47,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
473,29,0,1,6,1,2,0,1,5,2,379,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
474,57,1,0,0,0,0,0,1,5,2,30,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
475,44,1,1,2,1,0,0,1,5,2,472,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
476,59,11,1,7,1,0,0,1,5,2,113,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
477,39,1,1,0,1,0,0,1,5,2,114,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
478,57,5,1,6,0,0,0,1,5,2,116,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
479,41,4,1,7,1,0,0,1,5,2,448,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
480,37,9,2,3,1,0,2,1,5,2,264,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
481,38,7,1,3,0,2,0,1,5,2,169,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
482,42,5,1,0,0,0,0,1,5,2,145,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
483,49,11,1,7,1,2,0,1,5,2,288,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
484,54,4,1,1,1,2,2,1,5,2,381,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
485,36,0,1,6,0,1,1,1,5,2,176,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
486,32,0,2,6,1,0,0,1,5,2,215,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
487,35,9,1,5,0,2,0,1,5,2,278,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
488,45,3,1,5,1,0,0,1,5,2,188,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
489,56,9,1,7,0,2,0,1,5,2,174,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
490,34,9,1,6,0,2,0,1,5,2,226,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
491,41,10,1,2,1,0,0,1,5,2,111,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
492,41,7,1,2,0,0,0,1,5,2,157,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
493,36,1,1,2,1,0,0,1,5,2,46,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,no
